,bathrooms,bedrooms,bhk,dist_arprt,host_count,latitude,longitude,metrostn_count,minstay,neighborhood,overall_satisfaction,price,rest_count,reviews,review_count,room_id,room_type
0,1.0,0.0,1.0,0.128496193841,3498,41.388655,2.178852,6,2.0,Ciutat Vella,4.0,67.0,75,27,93672,3359293,Entire home/apt
1,1.0,1.0,1.0,0.128496193841,3498,41.38798,2.179656,6,1.0,Ciutat Vella,4.5,135.0,75,4,93672,2477291,Entire home/apt
2,1.0,1.0,1.0,0.128496193841,3498,41.380898,2.1815,6,3.0,Ciutat Vella,4.5,101.0,75,32,93672,759313,Entire home/apt
3,1.0,1.0,1.0,0.128496193841,3498,41.381305,2.169026,6,3.0,Ciutat Vella,5.0,62.0,75,4,93672,758298,Private room
4,1.0,1.0,1.0,0.128496193841,3498,41.378899,2.16782,6,3.0,Ciutat Vella,4.5,66.0,75,31,93672,756588,Private room
5,1.0,1.0,1.0,0.128496193841,3498,41.387722,2.176651,6,2.0,Ciutat Vella,4.0,22.0,75,132,93672,753546,Private room
6,1.0,1.0,1.0,0.128496193841,3498,41.389609,2.177899,6,2.0,Ciutat Vella,4.0,22.0,75,103,93672,753495,Private room
7,1.0,1.0,1.0,0.128496193841,3498,41.375087,2.187586,6,2.0,Ciutat Vella,4.5,17.0,75,18,93672,2472646,Private room
8,1.0,1.0,1.0,0.128496193841,3498,41.384917,2.180335,6,60.0,Ciutat Vella,4.0,28.0,75,1,93672,741262,Entire home/apt
9,1.0,1.0,1.0,0.128496193841,3498,41.384358,2.179873,6,1.0,Ciutat Vella,5.0,62.0,75,148,93672,987886,Entire home/apt
10,1.0,1.0,1.0,0.128496193841,3498,41.381502,2.176524,6,3.0,Ciutat Vella,5.0,225.0,75,1,93672,2040320,Private room
11,1.0,1.0,1.0,0.128496193841,3498,41.381393,2.171331,6,1.0,Ciutat Vella,4.5,39.0,75,79,93672,2044947,Private room
12,1.0,1.0,1.0,0.128496193841,3498,41.375691,2.175695,6,31.0,Ciutat Vella,4.5,61.0,75,3,93672,993497,Entire home/apt
13,1.0,1.0,1.0,0.128496193841,3498,41.384823,2.182607,6,3.0,Ciutat Vella,5.0,78.0,75,3,93672,2047881,Entire home/apt
14,1.0,1.0,1.0,0.128496193841,3498,41.381851,2.168186,6,1.0,Ciutat Vella,4.5,28.0,75,39,93672,990948,Private room
15,1.0,1.0,1.0,0.128496193841,3498,41.383791,2.178985,6,3.0,Ciutat Vella,4.0,34.0,75,38,93672,2048782,Entire home/apt
16,1.0,1.0,1.0,0.128496193841,3498,41.383987,2.183484,6,1.0,Ciutat Vella,4.5,77.0,75,105,93672,989553,Entire home/apt
17,1.0,1.0,1.0,0.128496193841,3498,41.384054,2.179777,6,1.0,Ciutat Vella,4.5,32.0,75,113,93672,996713,Entire home/apt
18,1.0,1.0,1.0,0.128496193841,3498,41.380339,2.175449,6,2.0,Ciutat Vella,4.0,101.0,75,62,93672,742170,Entire home/apt
19,1.0,1.0,1.0,0.128496193841,3498,41.37759,2.167478,6,1.0,Ciutat Vella,4.5,45.0,75,55,93672,2490519,Entire home/apt
20,1.0,1.0,1.0,0.128496193841,3498,41.381027,2.165822,6,3.0,Ciutat Vella,4.5,32.0,75,73,93672,748693,Private room
21,1.0,1.0,1.0,0.128496193841,3498,41.380598,2.178382,6,2.0,Ciutat Vella,4.0,87.0,75,38,93672,2450703,Entire home/apt
22,1.0,1.0,1.0,0.128496193841,3498,41.385843,2.179281,6,2.0,Ciutat Vella,4.5,62.0,75,34,93672,761338,Entire home/apt
23,1.0,1.0,1.0,0.128496193841,3498,41.380393,2.174805,6,2.0,Ciutat Vella,4.0,100.0,75,61,93672,773727,Entire home/apt
24,1.0,1.0,1.0,0.128496193841,3498,41.384854,2.184797,6,3.0,Ciutat Vella,4.0,84.0,75,29,93672,784673,Entire home/apt
25,1.0,1.0,1.0,0.128496193841,3498,41.384434,2.17973,6,2.0,Ciutat Vella,4.5,36.0,75,86,93672,2416137,Private room
26,1.0,1.0,1.0,0.128496193841,3498,41.383837,2.181381,6,2.0,Ciutat Vella,5.0,20.0,75,107,93672,786274,Private room
27,1.0,1.0,1.0,0.128496193841,3498,41.376919,2.167337,6,3.0,Ciutat Vella,4.5,84.0,75,43,93672,2422542,Entire home/apt
28,1.0,1.0,1.0,0.128496193841,3498,41.380839,2.171498,6,2.0,Ciutat Vella,4.5,73.0,75,33,93672,2424905,Private room
29,1.0,1.0,1.0,0.128496193841,3498,41.382405,2.189556,6,31.0,Ciutat Vella,4.5,29.0,75,11,93672,779602,Entire home/apt
30,1.0,1.0,1.0,0.128496193841,3498,41.385822,2.173556,6,1.0,Ciutat Vella,4.0,45.0,75,81,93672,778976,Entire home/apt
31,1.0,1.0,1.0,0.128496193841,3498,41.383697,2.176639,6,3.0,Ciutat Vella,4.0,100.0,75,7,93672,778342,Entire home/apt
32,1.0,1.0,1.0,0.128496193841,3498,41.38257,2.188301,6,1.0,Ciutat Vella,4.5,112.0,75,16,93672,777455,Entire home/apt
33,1.0,1.0,1.0,0.128496193841,3498,41.386077,2.174739,6,1.0,Ciutat Vella,4.5,11.0,75,66,93672,2453366,Private room
34,1.0,1.0,1.0,0.128496193841,3498,41.3803,2.176837,6,1.0,Ciutat Vella,3.5,62.0,75,12,93672,2479860,Private room
35,1.0,1.0,1.0,0.128496193841,3498,41.382154,2.176643,6,2.0,Ciutat Vella,4.0,111.0,75,18,93672,2480461,Entire home/apt
36,1.0,1.0,1.0,0.128496193841,3498,41.38205,2.185477,6,2.0,Ciutat Vella,5.0,54.0,75,48,93672,2482182,Private room
37,1.0,1.0,1.0,0.128496193841,3498,41.380676,2.174652,6,3.0,Ciutat Vella,4.5,62.0,75,13,93672,2482801,Private room
38,2.0,1.0,1.0,0.128496193841,3498,41.379213,2.16769,6,3.0,Ciutat Vella,4.0,89.0,75,17,93672,988931,Entire home/apt
39,1.0,1.0,1.0,0.128496193841,3498,41.382738,2.184424,6,30.0,Ciutat Vella,4.5,31.0,75,17,93672,988593,Private room
40,1.0,1.0,1.0,0.128496193841,3498,41.380057,2.16491,6,2.0,Ciutat Vella,4.5,110.0,75,54,93672,2037200,Entire home/apt
41,1.0,1.0,1.0,0.128496193841,3498,41.387481,2.180159,6,2.0,Ciutat Vella,3.5,90.0,75,3,93672,1002978,Entire home/apt
42,1.0,1.0,1.0,0.128496193841,3498,41.387365,2.181603,6,1.0,Ciutat Vella,4.0,13.0,75,35,93672,982489,Private room
43,1.0,1.0,1.0,0.128496193841,3498,41.376733,2.169411,6,3.0,Ciutat Vella,4.5,72.0,75,31,93672,2061143,Private room
44,1.0,1.0,1.0,0.128496193841,3498,41.38489,2.177879,6,3.0,Ciutat Vella,4.5,122.0,75,31,93672,979968,Entire home/apt
45,2.0,1.0,1.0,0.128496193841,3498,41.383504,2.172036,6,3.0,Ciutat Vella,5.0,65.0,75,110,93672,978990,Private room
46,1.0,1.0,1.0,0.128496193841,3498,41.379061,2.177883,6,3.0,Ciutat Vella,4.0,203.0,75,6,93672,2068454,Entire home/apt
47,1.0,1.0,1.0,0.128496193841,3498,41.388645,2.181423,6,3.0,Ciutat Vella,4.0,84.0,75,82,93672,1026175,Entire home/apt
48,1.0,1.0,1.0,0.128496193841,3498,41.373053,2.176474,6,1.0,Ciutat Vella,4.5,34.0,75,54,93672,1919167,Private room
49,1.0,1.0,1.0,0.128496193841,3498,41.38439,2.170469,6,1.0,Ciutat Vella,4.5,44.0,75,33,93672,1919244,Private room
50,1.0,1.0,1.0,0.128496193841,3498,41.378414,2.164686,6,2.0,Ciutat Vella,3.5,78.0,75,8,93672,1921359,Entire home/apt
51,2.0,1.0,1.0,0.128496193841,3498,41.385507,2.175165,6,2.0,Ciutat Vella,4.5,34.0,75,80,93672,1026012,Private room
52,1.0,1.0,1.0,0.128496193841,3498,41.385445,2.182817,6,3.0,Ciutat Vella,4.5,54.0,75,36,93672,1025640,Private room
53,1.0,1.0,1.0,0.128496193841,3498,41.381217,2.189611,6,2.0,Ciutat Vella,2.0,89.0,75,0,93672,1938442,Entire home/apt
54,2.0,1.0,1.0,0.128496193841,3498,41.388852,2.182969,6,2.0,Ciutat Vella,5.0,62.0,75,10,93672,1939149,Private room
55,1.0,1.0,1.0,0.128496193841,3498,41.384069,2.183264,6,4.0,Ciutat Vella,4.5,89.0,75,31,93672,1939658,Entire home/apt
56,1.0,1.0,1.0,0.128496193841,3498,41.380459,2.176129,6,1.0,Ciutat Vella,4.0,67.0,75,56,93672,1940810,Entire home/apt
57,1.0,1.0,1.0,0.128496193841,3498,41.377816,2.173598,6,4.0,Ciutat Vella,4.0,34.0,75,83,93672,1941927,Entire home/apt
58,1.0,1.0,1.0,0.128496193841,3498,41.379236,2.178869,6,3.0,Ciutat Vella,5.0,55.0,75,44,93672,1021916,Private room
59,1.0,1.0,1.0,0.128496193841,3498,41.385882,2.172287,6,2.0,Ciutat Vella,2.0,105.0,75,0,93672,2059529,Entire home/apt
60,1.0,1.0,1.0,0.128496193841,3498,41.385737,2.178384,6,2.0,Ciutat Vella,5.0,28.0,75,121,93672,2450086,Private room
61,1.0,1.0,1.0,0.128496193841,3498,41.386581,2.179827,6,5.0,Ciutat Vella,5.0,110.0,75,27,93672,982761,Entire home/apt
62,1.0,1.0,1.0,0.128496193841,3498,41.386403,2.183335,6,2.0,Ciutat Vella,4.5,28.0,75,31,93672,977467,Private room
63,1.0,1.0,1.0,0.128496193841,3498,41.388764,2.17648,6,3.0,Ciutat Vella,5.0,29.0,75,63,93672,2020089,Private room
64,1.0,1.0,1.0,0.128496193841,3498,41.379914,2.174154,6,2.0,Ciutat Vella,4.0,55.0,75,5,93672,2022219,Private room
65,1.0,1.0,1.0,0.128496193841,3498,41.378922,2.170519,6,1.0,Ciutat Vella,4.0,39.0,75,104,93672,1002049,Private room
66,1.0,1.0,1.0,0.128496193841,3498,41.37874,2.172947,6,1.0,Ciutat Vella,2.0,28.0,75,0,93672,2032686,Private room
67,2.0,1.0,1.0,0.128496193841,3498,41.387458,2.181639,6,2.0,Ciutat Vella,3.5,29.0,75,19,93672,1000655,Private room
68,1.0,1.0,1.0,0.128496193841,3498,41.379982,2.177543,6,1.0,Ciutat Vella,4.5,28.0,75,122,93672,1000335,Private room
69,1.0,1.0,1.0,0.128496193841,3498,41.379955,2.166532,6,1.0,Ciutat Vella,4.5,67.0,75,37,93672,999828,Entire home/apt
70,1.0,1.0,1.0,0.128496193841,3498,41.384885,2.181296,6,1.0,Ciutat Vella,4.5,34.0,75,30,93672,2053724,Private room
71,1.0,1.0,1.0,0.128496193841,3498,41.384092,2.18123,6,2.0,Ciutat Vella,4.5,45.0,75,6,93672,971840,Private room
72,1.0,1.0,1.0,0.128496193841,3498,41.38201,2.176781,6,2.0,Ciutat Vella,3.5,67.0,75,7,93672,976880,Private room
73,2.0,1.0,1.0,0.128496193841,3498,41.386973,2.175884,6,1.0,Ciutat Vella,4.0,20.0,75,3,93672,2069007,Private room
74,1.0,1.0,1.0,0.128496193841,3498,41.382015,2.17234,6,3.0,Ciutat Vella,4.5,55.0,75,6,93672,2070573,Private room
75,1.0,1.0,1.0,0.128496193841,3498,41.383281,2.18151,6,1.0,Ciutat Vella,5.0,73.0,75,11,93672,2071221,Private room
76,2.0,1.0,1.0,0.128496193841,3498,41.385518,2.167443,6,2.0,Ciutat Vella,2.0,67.0,75,0,93672,975297,Private room
77,1.0,1.0,1.0,0.128496193841,3498,41.384794,2.179866,6,2.0,Ciutat Vella,4.0,34.0,75,60,93672,974955,Private room
78,1.0,1.0,1.0,0.128496193841,3498,41.385946,2.180789,6,2.0,Ciutat Vella,4.0,67.0,75,7,93672,974901,Entire home/apt
79,1.0,1.0,1.0,0.128496193841,3498,41.381648,2.167791,6,5.0,Ciutat Vella,4.5,65.0,75,46,93672,2078241,Private room
80,1.0,1.0,1.0,0.128496193841,3498,41.380955,2.174351,6,1.0,Ciutat Vella,5.0,68.0,75,110,93672,984247,Entire home/apt
81,1.0,1.0,1.0,0.128496193841,3498,41.385928,2.180528,6,1.0,Ciutat Vella,5.0,63.0,75,10,93672,764811,Private room
82,1.0,1.0,1.0,0.128496193841,3498,41.385807,2.176626,6,2.0,Ciutat Vella,4.5,20.0,75,106,93672,765443,Private room
83,1.0,1.0,1.0,0.128496193841,3498,41.382119,2.177692,6,1.0,Ciutat Vella,5.0,20.0,75,108,93672,765453,Private room
84,1.0,1.0,1.0,0.128496193841,3498,41.382809,2.176859,6,3.0,Ciutat Vella,5.0,104.0,75,36,93672,849406,Entire home/apt
85,1.0,1.0,1.0,0.128496193841,3498,41.387875,2.180123,6,3.0,Ciutat Vella,4.5,88.0,75,87,93672,2332181,Entire home/apt
86,1.0,1.0,1.0,0.128496193841,3498,41.385138,2.179952,6,2.0,Ciutat Vella,4.5,84.0,75,85,93672,848081,Private room
87,1.0,1.0,1.0,0.128496193841,3498,41.383102,2.168343,6,2.0,Ciutat Vella,5.0,55.0,75,40,93672,847562,Private room
88,2.0,1.0,1.0,0.128496193841,3498,41.390506,2.183149,6,1.0,Ciutat Vella,4.0,44.0,75,8,93672,846363,Private room
89,1.0,1.0,1.0,0.128496193841,3498,41.379187,2.165005,6,2.0,Ciutat Vella,4.0,90.0,75,15,93672,2338107,Entire home/apt
90,2.0,1.0,1.0,0.128496193841,3498,41.383379,2.176465,6,2.0,Ciutat Vella,4.5,54.0,75,22,93672,845760,Private room
91,1.0,1.0,1.0,0.128496193841,3498,41.382161,2.173774,6,1.0,Ciutat Vella,4.5,28.0,75,40,93672,2341671,Private room
92,1.0,1.0,1.0,0.128496193841,3498,41.386828,2.179102,6,3.0,Ciutat Vella,4.5,79.0,75,66,93672,844703,Entire home/apt
93,1.0,1.0,1.0,0.128496193841,3498,41.386565,2.179589,6,1.0,Ciutat Vella,5.0,100.0,75,2,93672,844702,Private room
94,2.0,1.0,1.0,0.128496193841,3498,41.381268,2.176081,6,2.0,Ciutat Vella,2.0,28.0,75,0,93672,850227,Private room
95,1.0,1.0,1.0,0.128496193841,3498,41.381173,2.176309,6,2.0,Ciutat Vella,4.5,61.0,75,112,93672,850228,Private room
96,1.0,1.0,1.0,0.128496193841,3498,41.379118,2.176892,6,2.0,Ciutat Vella,4.5,73.0,75,72,93672,2322578,Entire home/apt
97,1.0,1.0,1.0,0.128496193841,3498,41.381706,2.18687,6,31.0,Ciutat Vella,5.0,59.0,75,50,93672,859105,Entire home/apt
98,1.0,1.0,1.0,0.128496193841,3498,41.382557,2.165,6,1.0,Ciutat Vella,4.5,83.0,75,45,93672,2317650,Entire home/apt
99,1.0,1.0,1.0,0.128496193841,3498,41.384164,2.16849,6,2.0,Ciutat Vella,5.0,107.0,75,154,93672,857561,Entire home/apt
100,1.0,1.0,1.0,0.128496193841,3498,41.381679,2.169493,6,1.0,Ciutat Vella,4.0,39.0,75,82,93672,2322536,Entire home/apt
101,2.0,1.0,1.0,0.128496193841,3498,41.380355,2.179604,6,1.0,Ciutat Vella,4.5,44.0,75,39,93672,859884,Private room
102,1.0,1.0,1.0,0.128496193841,3498,41.379652,2.168865,6,2.0,Ciutat Vella,4.5,45.0,75,32,93672,854746,Entire home/apt
103,1.0,1.0,1.0,0.128496193841,3498,41.37984,2.179045,6,15.0,Ciutat Vella,4.5,153.0,75,20,93672,2314040,Entire home/apt
104,1.0,1.0,1.0,0.128496193841,3498,41.391098,2.182044,6,1.0,Ciutat Vella,4.5,49.0,75,12,93672,2283201,Private room
105,1.0,1.0,1.0,0.128496193841,3498,41.385385,2.177956,6,1.0,Ciutat Vella,2.0,84.0,75,1,93672,804104,Private room
106,1.0,1.0,1.0,0.128496193841,3498,41.385437,2.180792,6,2.0,Ciutat Vella,4.5,45.0,75,7,93672,803502,Private room
107,1.0,1.0,1.0,0.128496193841,3498,41.386723,2.17989,6,28.0,Ciutat Vella,4.5,49.0,75,66,93672,842701,Entire home/apt
108,1.0,1.0,1.0,0.128496193841,3498,41.383678,2.183948,6,2.0,Ciutat Vella,4.5,95.0,75,72,93672,1898707,Entire home/apt
109,2.0,1.0,1.0,0.128496193841,3498,41.381845,2.179137,6,2.0,Ciutat Vella,5.0,39.0,75,51,93672,875228,Private room
110,1.0,1.0,1.0,0.128496193841,3498,41.380182,2.181192,6,7.0,Ciutat Vella,4.5,44.0,75,75,93672,870431,Entire home/apt
111,1.0,1.0,1.0,0.128496193841,3498,41.382615,2.175889,6,3.0,Ciutat Vella,5.0,105.0,75,21,93672,2306618,Entire home/apt
112,1.0,1.0,1.0,0.128496193841,3498,41.388822,2.176239,6,2.0,Ciutat Vella,4.5,44.0,75,7,93672,2288858,Private room
113,1.0,1.0,1.0,0.128496193841,3498,41.380848,2.181632,6,3.0,Ciutat Vella,4.0,84.0,75,42,93672,878030,Entire home/apt
114,1.0,1.0,1.0,0.128496193841,3498,41.382107,2.185763,6,31.0,Ciutat Vella,2.0,60.0,75,1,93672,884158,Entire home/apt
115,1.0,1.0,1.0,0.128496193841,3498,41.387117,2.17846,6,3.0,Ciutat Vella,4.5,90.0,75,39,93672,2268298,Entire home/apt
116,1.0,1.0,1.0,0.128496193841,3498,41.387459,2.179902,6,2.0,Ciutat Vella,4.0,1679.0,75,7,93672,2270539,Entire home/apt
117,1.0,1.0,1.0,0.128496193841,3498,41.37992,2.163844,6,5.0,Ciutat Vella,4.5,67.0,75,75,93672,882127,Entire home/apt
118,1.0,1.0,1.0,0.128496193841,3498,41.388521,2.179942,6,4.0,Ciutat Vella,4.5,96.0,75,30,93672,879465,Entire home/apt
119,1.0,1.0,1.0,0.128496193841,3498,41.380898,2.187419,6,31.0,Ciutat Vella,5.0,31.0,75,25,93672,2275959,Entire home/apt
120,1.0,1.0,1.0,0.128496193841,3498,41.378971,2.175066,6,2.0,Ciutat Vella,4.5,27.0,75,15,93672,879162,Private room
121,1.0,1.0,1.0,0.128496193841,3498,41.384369,2.182966,6,3.0,Ciutat Vella,4.5,56.0,75,8,93672,878312,Private room
122,1.0,1.0,1.0,0.128496193841,3498,41.39089,2.183111,6,1.0,Ciutat Vella,4.0,32.0,75,10,93672,2283561,Private room
123,1.0,1.0,1.0,0.128496193841,3498,41.384648,2.167581,6,6.0,Ciutat Vella,4.0,39.0,75,3,93672,1899052,Private room
124,1.0,1.0,1.0,0.128496193841,3498,41.382785,2.166918,6,2.0,Ciutat Vella,5.0,31.0,75,1,93672,854480,Private room
125,1.0,1.0,1.0,0.128496193841,3498,41.38583,2.178858,6,2.0,Ciutat Vella,4.5,39.0,75,18,93672,851240,Private room
126,1.0,1.0,1.0,0.128496193841,3498,41.38409,2.176975,6,3.0,Ciutat Vella,4.5,84.0,75,3,93672,2505367,Private room
127,1.0,1.0,1.0,0.128496193841,3498,41.381001,2.176209,6,2.0,Ciutat Vella,4.0,44.0,75,48,93672,2553616,Entire home/apt
128,1.0,1.0,1.0,0.128496193841,3498,41.386501,2.183537,6,2.0,Ciutat Vella,4.5,39.0,75,10,93672,706837,Private room
129,1.0,1.0,1.0,0.128496193841,3498,41.382768,2.176546,6,2.0,Ciutat Vella,4.5,39.0,75,97,93672,706814,Private room
130,1.0,1.0,1.0,0.128496193841,3498,41.381884,2.175376,6,1.0,Ciutat Vella,4.5,90.0,75,33,93672,703455,Private room
131,1.0,1.0,1.0,0.128496193841,3498,41.381742,2.17439,6,2.0,Ciutat Vella,4.5,45.0,75,19,93672,702273,Entire home/apt
132,1.0,1.0,1.0,0.128496193841,3498,41.385856,2.183545,6,2.0,Ciutat Vella,4.5,28.0,75,56,93672,2563064,Private room
133,1.0,1.0,1.0,0.128496193841,3498,41.388413,2.173524,6,4.0,Ciutat Vella,4.0,111.0,75,9,93672,701971,Entire home/apt
134,1.0,1.0,1.0,0.128496193841,3498,41.387163,2.179004,6,14.0,Ciutat Vella,4.0,56.0,75,20,93672,725233,Entire home/apt
135,1.0,1.0,1.0,0.128496193841,3498,41.385703,2.177314,6,1.0,Ciutat Vella,4.5,43.0,75,41,93672,2540033,Private room
136,1.0,1.0,1.0,0.128496193841,3498,41.384724,2.164579,6,2.0,Ciutat Vella,4.5,79.0,75,6,93672,2542240,Entire home/apt
137,2.0,1.0,1.0,0.128496193841,3498,41.378111,2.177479,6,2.0,Ciutat Vella,4.5,28.0,75,9,93672,715449,Private room
138,1.0,1.0,1.0,0.128496193841,3498,41.380465,2.177324,6,3.0,Ciutat Vella,4.5,101.0,75,42,93672,721654,Entire home/apt
139,1.0,1.0,1.0,0.128496193841,3498,41.38104,2.1761,6,2.0,Ciutat Vella,4.5,39.0,75,109,93672,717659,Entire home/apt
140,2.0,1.0,1.0,0.128496193841,3498,41.387822,2.177331,6,1.0,Ciutat Vella,4.5,13.0,75,128,93672,772738,Private room
141,2.0,1.0,1.0,0.128496193841,3498,41.387335,2.177673,6,2.0,Ciutat Vella,4.0,56.0,75,3,93672,772207,Private room
142,1.0,1.0,1.0,0.128496193841,3498,41.383586,2.179335,6,1.0,Ciutat Vella,4.5,112.0,75,17,93672,2438823,Entire home/apt
143,1.0,1.0,1.0,0.128496193841,3498,41.385044,2.18078,6,2.0,Ciutat Vella,4.5,39.0,75,84,93672,734463,Private room
144,1.0,1.0,1.0,0.128496193841,3498,41.390344,2.182277,6,1.0,Ciutat Vella,4.5,67.0,75,77,93672,2327231,Entire home/apt
145,1.0,1.0,1.0,0.128496193841,3498,41.377711,2.168055,6,25.0,Ciutat Vella,4.0,67.0,75,10,93672,735098,Entire home/apt
146,1.0,1.0,1.0,0.128496193841,3498,41.387802,2.179197,6,20.0,Ciutat Vella,4.5,17.0,75,48,93672,2495421,Private room
147,1.0,1.0,1.0,0.128496193841,3498,41.376975,2.167769,6,2.0,Ciutat Vella,4.0,34.0,75,88,93672,850532,Private room
148,1.0,1.0,1.0,0.128496193841,3498,41.387454,2.179978,6,1.0,Ciutat Vella,4.0,19.0,75,61,93672,2412897,Private room
149,1.0,1.0,1.0,0.128496193841,3498,41.38045,2.165087,6,4.0,Ciutat Vella,4.0,22.0,75,38,93672,2415344,Entire home/apt
150,1.0,1.0,1.0,0.128496193841,3498,41.378976,2.165234,6,2.0,Ciutat Vella,4.5,73.0,75,52,93672,727026,Entire home/apt
151,1.0,1.0,1.0,0.128496193841,3498,41.376668,2.167114,6,2.0,Ciutat Vella,4.5,28.0,75,23,93672,731225,Private room
152,1.0,1.0,1.0,0.128496193841,3498,41.387698,2.177349,6,2.0,Ciutat Vella,4.0,29.0,75,33,93672,2517689,Private room
153,1.0,1.0,1.0,0.128496193841,3498,41.378908,2.17733,6,3.0,Ciutat Vella,4.5,44.0,75,7,93672,2520932,Private room
154,1.0,1.0,1.0,0.128496193841,3498,41.383222,2.177367,6,60.0,Ciutat Vella,5.0,35.0,75,2,93672,730525,Entire home/apt
155,1.0,1.0,1.0,0.128496193841,3498,41.380306,2.190816,6,1.0,Ciutat Vella,5.0,223.0,75,1,93672,728660,Private room
156,1.0,1.0,1.0,0.128496193841,3498,41.383404,2.163875,6,2.0,Ciutat Vella,4.0,88.0,75,16,93672,2531463,Entire home/apt
157,1.0,1.0,1.0,0.128496193841,3498,41.375849,2.189716,6,3.0,Ciutat Vella,4.5,101.0,75,41,93672,727581,Entire home/apt
158,3.0,1.0,1.0,0.128496193841,3498,41.386329,2.172431,6,1.0,Ciutat Vella,5.0,84.0,75,2,93672,2512047,Private room
159,1.0,1.0,1.0,0.128496193841,3498,41.375245,2.190113,6,3.0,Ciutat Vella,4.5,84.0,75,12,93672,732214,Entire home/apt
160,1.0,1.0,1.0,0.128496193841,3498,41.384588,2.179031,6,2.0,Ciutat Vella,4.5,32.0,75,74,93672,732757,Private room
161,1.0,1.0,1.0,0.128496193841,3498,41.383349,2.17357,6,3.0,Ciutat Vella,5.0,89.0,75,22,93672,738706,Entire home/apt
162,1.0,1.0,1.0,0.128496193841,3498,41.384041,2.179051,6,3.0,Ciutat Vella,5.0,84.0,75,130,93672,738278,Entire home/apt
163,1.0,1.0,1.0,0.128496193841,3498,41.385898,2.180951,6,3.0,Ciutat Vella,4.5,34.0,75,58,93672,2495345,Private room
164,1.0,1.0,1.0,0.128496193841,3498,41.387618,2.176779,6,5.0,Ciutat Vella,4.0,101.0,75,6,93672,2499034,Entire home/apt
165,1.0,1.0,1.0,0.128496193841,3498,41.378124,2.189637,6,2.0,Ciutat Vella,4.5,50.0,75,43,93672,1037925,Private room
166,1.0,1.0,1.0,0.128496193841,3498,41.382116,2.167178,6,2.0,Ciutat Vella,4.5,45.0,75,30,93672,1905398,Private room
167,1.0,1.0,1.0,0.128496193841,3498,41.382377,2.182947,6,2.0,Ciutat Vella,4.5,39.0,75,63,93672,1911957,Private room
168,1.0,1.0,1.0,0.128496193841,3498,41.381415,2.173716,6,1.0,Ciutat Vella,4.0,32.0,75,18,93672,7450570,Private room
169,1.0,1.0,1.0,0.128496193841,3498,41.380529,2.174437,6,1.0,Ciutat Vella,4.5,66.0,75,2,93672,7474475,Entire home/apt
170,1.0,1.0,1.0,0.128496193841,3498,41.381542,2.176413,6,1.0,Ciutat Vella,4.5,34.0,75,10,93672,7471132,Private room
171,1.0,1.0,1.0,0.128496193841,3498,41.378161,2.175317,6,1.0,Ciutat Vella,4.5,32.0,75,15,93672,7470346,Private room
172,1.0,1.0,1.0,0.128496193841,3498,41.388543,2.177307,6,1.0,Ciutat Vella,2.0,121.0,75,0,93672,7543594,Entire home/apt
173,1.0,1.0,1.0,0.128496193841,3498,41.382159,2.189766,6,3.0,Ciutat Vella,4.5,50.0,75,6,93672,7425774,Entire home/apt
174,1.0,1.0,1.0,0.128496193841,3498,41.377245,2.189477,6,1.0,Ciutat Vella,5.0,50.0,75,1,93672,7410738,Private room
175,1.0,1.0,1.0,0.128496193841,3498,41.381206,2.182835,6,3.0,Ciutat Vella,2.0,72.0,75,0,93672,7448395,Private room
176,1.0,1.0,1.0,0.128496193841,3498,41.379942,2.173379,6,3.0,Ciutat Vella,3.0,99.0,75,5,93672,7446789,Entire home/apt
177,1.0,1.0,1.0,0.128496193841,3498,41.376177,2.188482,6,1.0,Ciutat Vella,5.0,34.0,75,5,93672,7434682,Private room
178,1.0,1.0,1.0,0.128496193841,3498,41.388735,2.178144,6,2.0,Ciutat Vella,5.0,29.0,75,8,93672,7517146,Private room
179,1.0,1.0,1.0,0.128496193841,3498,41.378451,2.164987,6,2.0,Ciutat Vella,4.0,56.0,75,2,93672,7522153,Entire home/apt
180,1.0,1.0,1.0,0.128496193841,3498,41.389845,2.181018,6,2.0,Ciutat Vella,2.5,200.0,75,2,93672,7520774,Entire home/apt
181,1.0,1.0,1.0,0.128496193841,3498,41.380894,2.175143,6,1.0,Ciutat Vella,5.0,32.0,75,6,93672,7516166,Private room
182,1.0,1.0,1.0,0.128496193841,3498,41.381745,2.182222,6,2.0,Ciutat Vella,4.0,54.0,75,6,93672,7513440,Private room
183,1.0,1.0,1.0,0.128496193841,3498,41.38342,2.182331,6,2.0,Ciutat Vella,4.5,53.0,75,9,93672,7512140,Private room
184,2.0,1.0,1.0,0.128496193841,3498,41.379283,2.165867,6,2.0,Ciutat Vella,5.0,66.0,75,4,93672,7542869,Private room
185,1.0,1.0,1.0,0.128496193841,3498,41.384731,2.179259,6,1.0,Ciutat Vella,4.5,56.0,75,5,93672,7451768,Private room
186,1.0,1.0,1.0,0.128496193841,3498,41.379023,2.190047,6,1.0,Ciutat Vella,5.0,34.0,75,14,93672,7542042,Shared room
187,1.0,1.0,1.0,0.128496193841,3498,41.380046,2.188067,6,1.0,Ciutat Vella,4.5,95.0,75,9,93672,7452382,Entire home/apt
188,1.0,1.0,1.0,0.128496193841,3498,41.382376,2.175366,6,1.0,Ciutat Vella,2.0,94.0,75,0,93672,7455297,Private room
