,bathrooms,bedrooms,bhk,dist_arprt,host_count,latitude,longitude,metrostn_count,minstay,neighborhood,overall_satisfaction,price,rest_count,reviews,review_count,room_id,room_type
7198,1.0,2.0,2.0,0.126760398877,3336,55.685985,12.550949,0,2.0,Norrebro,4.0,62.0,6,7,29095,2457078,Entire home/apt
7199,1.0,1.0,1.0,0.126760398877,3336,55.68711,12.546757,0,2.0,Norrebro,4.5,109.0,6,21,29095,3609472,Private room
7200,1.0,1.0,1.0,0.126760398877,3336,55.686304,12.545051,0,2.0,Norrebro,2.0,85.0,6,2,29095,3609052,Entire home/apt
7201,1.0,1.0,1.0,0.126760398877,3336,55.697994,12.543518,0,3.0,Norrebro,2.0,69.0,6,0,29095,10816358,Entire home/apt
7202,1.0,1.0,1.0,0.126760398877,3336,55.696745,12.55088,0,3.0,Norrebro,4.5,42.0,6,15,29095,3604867,Private room
7203,1.0,2.0,2.0,0.126760398877,3336,55.692403,12.561523,0,4.0,Norrebro,2.0,122.0,6,2,29095,2378723,Entire home/apt
7204,1.0,1.0,1.0,0.126760398877,3336,55.68775,12.556755,0,4.0,Norrebro,2.0,76.0,6,0,29095,13276177,Private room
7205,1.0,1.0,1.0,0.126760398877,3336,55.691643,12.553445,0,3.0,Norrebro,4.0,69.0,6,3,29095,9068494,Entire home/apt
7206,1.0,1.0,1.0,0.126760398877,3336,55.692817,12.546243,0,3.0,Norrebro,5.0,102.0,6,57,29095,462858,Entire home/apt
7207,1.0,1.0,1.0,0.126760398877,3336,55.69329,12.537749,0,2.0,Norrebro,5.0,58.0,6,8,29095,10831709,Entire home/apt
7208,1.0,1.0,1.0,0.126760398877,3336,55.690416,12.555436,0,3.0,Norrebro,5.0,79.0,6,3,29095,3599274,Private room
7209,1.0,1.0,1.0,0.126760398877,3336,55.696133,12.539484,0,1.0,Norrebro,5.0,46.0,6,52,29095,3598715,Private room
7210,1.0,1.0,1.0,0.126760398877,3336,55.703172,12.55635,0,2.0,Norrebro,4.0,62.0,6,5,29095,3598205,Private room
7211,1.0,1.0,1.0,0.126760398877,3336,55.692624,12.543712,0,1.0,Norrebro,2.0,62.0,6,2,29095,3574659,Entire home/apt
7212,1.0,1.0,1.0,0.126760398877,3336,55.700033,12.543157,0,1.0,Norrebro,2.0,63.0,6,2,29095,8281362,Entire home/apt
7213,1.0,1.0,1.0,0.126760398877,3336,55.69214,12.566362,0,1.0,Norrebro,4.5,62.0,6,3,29095,8314118,Entire home/apt
7214,1.0,1.0,1.0,0.126760398877,3336,55.691259,12.558533,0,1.0,Norrebro,5.0,91.0,6,26,29095,3579565,Entire home/apt
7215,1.0,1.0,1.0,0.126760398877,3336,55.686546,12.54679,0,4.0,Norrebro,2.0,104.0,6,2,29095,11897471,Entire home/apt
7216,1.0,1.0,1.0,0.126760398877,3336,55.685659,12.55552,0,1.0,Norrebro,5.0,77.0,6,6,29095,3464910,Entire home/apt
7217,1.0,1.0,1.0,0.126760398877,3336,55.693832,12.554389,0,1.0,Norrebro,5.0,99.0,6,5,29095,3464323,Entire home/apt
7218,1.0,1.0,1.0,0.126760398877,3336,55.694265,12.56025,0,2.0,Norrebro,5.0,96.0,6,23,29095,3463474,Entire home/apt
7219,1.0,1.0,1.0,0.126760398877,3336,55.69182,12.540136,0,3.0,Norrebro,4.0,73.0,6,6,29095,5929522,Entire home/apt
7220,1.0,1.0,1.0,0.126760398877,3336,55.694766,12.548102,0,2.0,Norrebro,4.5,38.0,6,18,29095,3461818,Private room
7221,1.0,1.0,1.0,0.126760398877,3336,55.697634,12.545769,0,2.0,Norrebro,5.0,85.0,6,8,29095,3461068,Entire home/apt
7222,1.0,1.0,1.0,0.126760398877,3336,55.694682,12.539451,0,1.0,Norrebro,2.0,59.0,6,1,29095,8295940,Private room
7223,1.0,1.0,1.0,0.126760398877,3336,55.701324,12.550943,0,1.0,Norrebro,5.0,108.0,6,21,29095,5923037,Entire home/apt
7224,1.0,1.0,1.0,0.126760398877,3336,55.699207,12.547136,0,2.0,Norrebro,5.0,93.0,6,8,29095,3456694,Entire home/apt
7225,1.0,2.0,2.0,0.126760398877,3336,55.685655,12.554496,0,3.0,Norrebro,5.0,140.0,6,4,29095,4039449,Entire home/apt
7226,1.0,1.0,1.0,0.126760398877,3336,55.693235,12.559816,0,3.0,Norrebro,5.0,124.0,6,12,29095,9047280,Entire home/apt
7227,1.0,1.0,1.0,0.126760398877,3336,55.697337,12.544708,0,3.0,Norrebro,4.5,93.0,6,10,29095,3454703,Entire home/apt
7228,1.0,2.0,2.0,0.126760398877,3336,55.690673,12.566093,0,4.0,Norrebro,4.5,147.0,6,7,29095,4110592,Entire home/apt
7229,1.0,1.0,1.0,0.126760398877,3336,55.694094,12.541057,0,2.0,Norrebro,2.0,124.0,6,1,29095,8304283,Entire home/apt
7230,2.0,2.0,2.0,0.126760398877,3336,55.689354,12.55926,0,6.0,Norrebro,2.0,170.0,6,1,29095,2482618,Entire home/apt
