,bathrooms,bedrooms,bhk,dist_arprt,host_count,latitude,longitude,metrostn_count,minstay,neighborhood,overall_satisfaction,price,rest_count,reviews,review_count,room_id,room_type
12271,1.0,1.0,1.0,0.15972051983,2572,52.560462,13.460378,5,1.0,Pankow,4.0,53.0,8,2,40694,7376854,Entire home/apt
12272,1.0,1.0,1.0,0.15972051983,2572,52.54567,13.413783,5,1.0,Pankow,4.5,38.0,8,14,40694,1257781,Private room
12273,1.0,1.0,1.0,0.15972051983,2572,52.56377,13.39466,5,1.0,Pankow,2.0,55.0,8,0,40694,7376644,Private room
12274,1.0,1.0,1.0,0.15972051983,2572,52.553404,13.411823,5,2.0,Pankow,4.5,32.0,8,11,40694,1258253,Entire home/apt
12275,1.0,1.0,1.0,0.15972051983,2572,52.550832,13.416871,5,2.0,Pankow,4.5,59.0,8,45,40694,1238867,Entire home/apt
12276,1.0,1.0,1.0,0.15972051983,2572,52.532212,13.425589,5,1.0,Pankow,4.5,71.0,8,68,40694,1239361,Entire home/apt
12277,1.0,1.0,1.0,0.15972051983,2572,52.547111,13.411289,5,2.0,Pankow,5.0,75.0,8,37,40694,984227,Entire home/apt
12278,1.0,1.0,1.0,0.15972051983,2572,52.540713,13.42118,5,7.0,Pankow,2.0,71.0,8,0,40694,1242989,Entire home/apt
12279,1.0,1.0,1.0,0.15972051983,2572,52.550019,13.428641,5,3.0,Pankow,4.5,24.0,8,60,40694,633745,Private room
12280,1.0,1.0,1.0,0.15972051983,2572,52.532566,13.407021,5,4.0,Pankow,5.0,100.0,8,11,40694,7409355,Entire home/apt
12281,1.0,1.0,1.0,0.15972051983,2572,52.543069,13.412671,5,3.0,Pankow,5.0,53.0,8,2,40694,609151,Entire home/apt
12282,1.0,1.0,1.0,0.15972051983,2572,52.542448,13.408777,5,1.0,Pankow,3.0,26.0,8,3,40694,7407545,Private room
12283,1.0,1.0,1.0,0.15972051983,2572,52.528997,13.411525,5,6.0,Pankow,4.5,82.0,8,10,40694,623367,Entire home/apt
12284,1.0,1.0,1.0,0.15972051983,2572,52.547925,13.423789,5,1.0,Pankow,5.0,53.0,8,1,40694,7398466,Private room
12285,1.0,1.0,1.0,0.15972051983,2572,52.538348,13.421817,5,1.0,Pankow,4.5,60.0,8,19,40694,624574,Private room
12286,1.0,1.0,1.0,0.15972051983,2572,52.538243,13.417785,5,3.0,Pankow,2.0,65.0,8,0,40694,7509316,Private room
12287,1.0,1.0,1.0,0.15972051983,2572,52.535616,13.426213,5,5.0,Pankow,2.0,60.0,8,0,40694,1296899,Entire home/apt
12288,1.0,1.0,1.0,0.15972051983,2572,52.538667,13.419728,5,3.0,Pankow,2.0,44.0,8,0,40694,7509197,Private room
12289,1.0,1.0,1.0,0.15972051983,2572,52.534685,13.432632,5,2.0,Pankow,4.5,27.0,8,43,40694,1366683,Private room
12290,1.0,1.0,1.0,0.15972051983,2572,52.547378,13.40289,5,1.0,Pankow,5.0,33.0,8,1,40694,7277567,Private room
12291,1.0,1.0,1.0,0.15972051983,2572,52.529886,13.428187,5,1.0,Pankow,4.5,44.0,8,3,40694,7491644,Entire home/apt
12292,1.0,1.0,1.0,0.15972051983,2572,52.531584,13.430507,5,1.0,Pankow,4.5,56.0,8,11,40694,601382,Entire home/apt
12293,1.0,1.0,1.0,0.15972051983,2572,52.562321,13.409148,5,1.0,Pankow,4.5,27.0,8,12,40694,7489793,Private room
12294,1.0,1.0,1.0,0.15972051983,2572,52.552651,13.418121,5,3.0,Pankow,4.0,33.0,8,1,40694,7281788,Private room
12295,1.0,1.0,1.0,0.15972051983,2572,52.53946,13.457643,5,2.0,Pankow,4.5,60.0,8,7,40694,2007908,Entire home/apt
12296,1.0,1.0,1.0,0.15972051983,2572,52.588876,13.395327,5,1.0,Pankow,4.5,22.0,8,3,40694,7486709,Private room
12297,1.0,1.0,1.0,0.15972051983,2572,52.553779,13.417618,5,2.0,Pankow,4.5,55.0,8,17,40694,7486087,Entire home/apt
12298,1.0,1.0,1.0,0.15972051983,2572,52.520387,13.463811,5,3.0,Pankow,4.5,55.0,8,34,40694,404528,Entire home/apt
12299,1.0,1.0,1.0,0.15972051983,2572,52.540038,13.406508,5,3.0,Pankow,2.0,119.0,8,0,40694,605182,Entire home/apt
12300,1.0,1.0,1.0,0.15972051983,2572,52.532373,13.418551,5,2.0,Pankow,4.5,44.0,8,149,40694,407222,Private room
12301,1.0,1.0,1.0,0.15972051983,2572,52.54808,13.408301,5,2.0,Pankow,5.0,60.0,8,2,40694,7259327,Entire home/apt
12302,1.0,1.0,1.0,0.15972051983,2572,52.553162,13.412283,5,2.0,Pankow,5.0,120.0,8,13,40694,1311360,Entire home/apt
12303,1.0,1.0,1.0,0.15972051983,2572,52.553661,13.421766,5,1.0,Pankow,5.0,31.0,8,4,40694,7477617,Private room
12304,1.0,1.0,1.0,0.15972051983,2572,52.541581,13.422993,5,1.0,Pankow,4.0,76.0,8,10,40694,2003600,Entire home/apt
12305,1.0,1.0,1.0,0.15972051983,2572,52.548143,13.411302,5,3.0,Pankow,5.0,39.0,8,23,40694,408114,Private room
12306,1.0,1.0,1.0,0.15972051983,2572,52.538081,13.412094,5,1.0,Pankow,5.0,33.0,8,2,40694,9274658,Private room
12307,1.0,1.0,1.0,0.15972051983,2572,52.53096,13.423629,5,1.0,Pankow,5.0,27.0,8,1,40694,9273945,Private room
12308,1.0,1.0,1.0,0.15972051983,2572,52.53888,13.406927,5,3.0,Pankow,4.5,69.0,8,51,40694,1327341,Entire home/apt
12309,1.0,1.0,1.0,0.15972051983,2572,52.538242,13.407326,5,3.0,Pankow,2.0,82.0,8,0,40694,9273216,Entire home/apt
12310,1.0,1.0,1.0,0.15972051983,2572,52.53029,13.422628,5,1.0,Pankow,4.5,48.0,8,31,40694,1340049,Private room
12311,1.0,1.0,1.0,0.15972051983,2572,52.551181,13.418786,5,2.0,Pankow,4.0,44.0,8,18,40694,2013375,Entire home/apt
12312,1.0,1.0,1.0,0.15972051983,2572,52.554894,13.407766,5,1.0,Pankow,4.5,44.0,8,13,40694,2002280,Private room
12313,1.0,1.0,1.0,0.15972051983,2572,52.542171,13.415784,5,4.0,Pankow,4.5,70.0,8,9,40694,2020765,Entire home/apt
12314,1.0,1.0,1.0,0.15972051983,2572,52.534317,13.431732,5,2.0,Pankow,5.0,82.0,8,2,40694,7481477,Entire home/apt
12315,1.0,1.0,1.0,0.15972051983,2572,52.5404,13.415565,5,1.0,Pankow,5.0,64.0,8,21,40694,1390729,Entire home/apt
12316,1.0,1.0,1.0,0.15972051983,2572,52.539954,13.419495,5,1.0,Pankow,5.0,33.0,8,3,40694,7463839,Private room
12317,1.0,1.0,1.0,0.15972051983,2572,52.541568,13.418828,5,1.0,Pankow,4.5,38.0,8,13,40694,7463903,Private room
12318,1.0,1.0,1.0,0.15972051983,2572,52.537375,13.424924,5,2.0,Pankow,5.0,60.0,8,75,40694,1379902,Entire home/apt
12319,1.0,1.0,1.0,0.15972051983,2572,52.542907,13.425328,5,3.0,Pankow,5.0,72.0,8,16,40694,1380119,Entire home/apt
12320,1.0,1.0,1.0,0.15972051983,2572,52.537962,13.416925,5,1.0,Pankow,4.5,33.0,8,56,40694,1380125,Private room
12321,1.0,1.0,1.0,0.15972051983,2572,52.548126,13.41581,5,5.0,Pankow,4.5,60.0,8,7,40694,7496336,Entire home/apt
12322,1.0,1.0,1.0,0.15972051983,2572,52.554902,13.416758,5,2.0,Pankow,4.5,55.0,8,15,40694,7476587,Entire home/apt
12323,1.0,1.0,1.0,0.15972051983,2572,52.543135,13.440004,5,2.0,Pankow,2.0,38.0,8,0,40694,7474365,Private room
12324,1.0,1.0,1.0,0.15972051983,2572,52.537644,13.431591,5,1.0,Pankow,4.5,71.0,8,53,40694,1385748,Entire home/apt
12325,1.0,1.0,1.0,0.15972051983,2572,52.533215,13.426201,5,3.0,Pankow,5.0,44.0,8,16,40694,1386411,Entire home/apt
12326,1.0,1.0,1.0,0.15972051983,2572,52.551052,13.424124,5,2.0,Pankow,5.0,71.0,8,7,40694,1388269,Entire home/apt
12327,1.0,1.0,1.0,0.15972051983,2572,52.538803,13.423619,5,3.0,Pankow,4.5,35.0,8,52,40694,727679,Entire home/apt
12328,1.0,1.0,1.0,0.15972051983,2572,52.541217,13.424182,5,2.0,Pankow,5.0,52.0,8,28,40694,1379728,Entire home/apt
12329,1.0,1.0,1.0,0.15972051983,2572,52.533644,13.450704,5,1.0,Pankow,3.0,36.0,8,13,40694,7256244,Private room
12330,1.0,1.0,1.0,0.15972051983,2572,52.568949,13.409538,5,1.0,Pankow,2.0,16.0,8,0,40694,7232575,Private room
12331,1.0,1.0,1.0,0.15972051983,2572,52.563972,13.404109,5,3.0,Pankow,5.0,82.0,8,5,40694,589100,Entire home/apt
12332,1.0,1.0,1.0,0.15972051983,2572,52.537812,13.426947,5,1.0,Pankow,4.5,36.0,8,20,40694,588556,Private room
12333,1.0,1.0,1.0,0.15972051983,2572,52.530405,13.407161,5,7.0,Pankow,4.0,55.0,8,1,40694,1367998,Private room
12334,1.0,1.0,1.0,0.15972051983,2572,52.529261,13.450192,5,1.0,Pankow,4.5,33.0,8,196,40694,1368036,Private room
12335,1.0,1.0,1.0,0.15972051983,2572,52.545344,13.426371,5,5.0,Pankow,2.0,28.0,8,0,40694,1368460,Private room
12336,1.0,1.0,1.0,0.15972051983,2572,52.5316,13.406422,5,7.0,Pankow,2.0,65.0,8,0,40694,7468736,Private room
12337,1.0,1.0,1.0,0.15972051983,2572,52.549767,13.411088,5,7.0,Pankow,4.5,51.0,8,5,40694,1379131,Entire home/apt
12338,1.0,1.0,1.0,0.15972051983,2572,52.533854,13.43032,5,27.0,Pankow,4.5,76.0,8,3,40694,969263,Entire home/apt
12339,1.0,1.0,1.0,0.15972051983,2572,52.539917,13.410813,5,3.0,Pankow,4.5,98.0,8,14,40694,587992,Entire home/apt
12340,1.0,1.0,1.0,0.15972051983,2572,52.53519,13.429658,5,1.0,Pankow,4.5,87.0,8,43,40694,1372908,Entire home/apt
12341,1.0,1.0,1.0,0.15972051983,2572,52.547933,13.407417,5,2.0,Pankow,4.5,118.0,8,20,40694,728865,Entire home/apt
12342,1.0,1.0,1.0,0.15972051983,2572,52.542062,13.438286,5,2.0,Pankow,4.5,59.0,8,84,40694,969200,Entire home/apt
12343,1.0,1.0,1.0,0.15972051983,2572,52.535686,13.432978,5,2.0,Pankow,4.5,27.0,8,36,40694,1366569,Private room
12344,2.0,1.0,1.0,0.15972051983,2572,52.535061,13.417974,5,3.0,Pankow,5.0,104.0,8,50,40694,327229,Entire home/apt
12345,1.0,1.0,1.0,0.15972051983,2572,52.548083,13.403931,5,3.0,Pankow,4.5,60.0,8,116,40694,79252,Entire home/apt
12346,1.0,1.0,1.0,0.15972051983,2572,52.528983,13.41107,5,2.0,Pankow,4.5,76.0,8,26,40694,274447,Entire home/apt
12347,1.0,1.0,1.0,0.15972051983,2572,52.538677,13.425381,5,2.0,Pankow,4.5,91.0,8,3,40694,7812910,Entire home/apt
12348,1.0,1.0,1.0,0.15972051983,2572,52.531054,13.430332,5,4.0,Pankow,5.0,53.0,8,6,40694,570078,Entire home/apt
12349,1.0,1.0,1.0,0.15972051983,2572,52.539128,13.422492,5,2.0,Pankow,5.0,65.0,8,17,40694,2524862,Entire home/apt
12350,1.0,1.0,1.0,0.15972051983,2572,52.541094,13.407925,5,10.0,Pankow,4.5,87.0,8,8,40694,1493682,Entire home/apt
12351,1.0,1.0,1.0,0.15972051983,2572,52.537191,13.424056,5,5.0,Pankow,4.5,22.0,8,2,40694,2518730,Private room
12352,1.0,1.0,1.0,0.15972051983,2572,52.520719,13.462291,5,3.0,Pankow,5.0,74.0,8,6,40694,5330513,Entire home/apt
12353,1.0,1.0,1.0,0.15972051983,2572,52.530681,13.458661,5,3.0,Pankow,2.0,27.0,8,1,40694,1491058,Private room
12354,1.0,1.0,1.0,0.15972051983,2572,52.536251,13.443292,5,3.0,Pankow,4.5,64.0,8,16,40694,1490096,Entire home/apt
12355,1.0,1.0,1.0,0.15972051983,2572,52.533327,13.442829,5,3.0,Pankow,4.5,28.0,8,48,40694,2509338,Private room
12356,1.0,1.0,1.0,0.15972051983,2572,52.531621,13.43314,5,3.0,Pankow,4.5,64.0,8,35,40694,2527462,Entire home/apt
12357,1.0,1.0,1.0,0.15972051983,2572,52.532393,13.414565,5,2.0,Pankow,4.5,38.0,8,199,40694,571751,Private room
12358,1.0,1.0,1.0,0.15972051983,2572,52.546442,13.415578,5,5.0,Pankow,4.0,26.0,8,1,40694,7815414,Private room
12359,2.0,1.0,1.0,0.15972051983,2572,52.548036,13.41725,5,1.0,Pankow,5.0,52.0,8,4,40694,5261097,Private room
12360,1.0,1.0,1.0,0.15972051983,2572,52.546032,13.41443,5,5.0,Pankow,2.0,54.0,8,0,40694,5256244,Private room
12361,1.0,1.0,1.0,0.15972051983,2572,52.53278,13.42568,5,2.0,Pankow,5.0,87.0,8,12,40694,1666874,Entire home/apt
12362,1.0,1.0,1.0,0.15972051983,2572,52.558182,13.475711,5,1.0,Pankow,4.5,71.0,8,6,40694,7816650,Entire home/apt
12363,1.0,1.0,1.0,0.15972051983,2572,52.534195,13.408994,5,2.0,Pankow,5.0,60.0,8,7,40694,2549703,Private room
12364,1.0,1.0,1.0,0.15972051983,2572,52.531704,13.409041,5,7.0,Pankow,4.5,164.0,8,3,40694,2548859,Entire home/apt
12365,1.0,1.0,1.0,0.15972051983,2572,52.535372,13.407259,5,2.0,Pankow,2.0,86.0,8,0,40694,7819461,Entire home/apt
12366,1.0,1.0,1.0,0.15972051983,2572,52.527919,13.419582,5,2.0,Pankow,5.0,115.0,8,23,40694,5247645,Entire home/apt
